"K","holdout","lik"
110,1,-7.74641493526953
110,1,-6.47808390496528
110,1,-7.20230193076063
110,1,-8.53837307111006
110,1,-6.93925630479298
110,1,-7.51186305013578
110,1,-6.75721404507243
110,1,-8.02706666230934
110,1,-6.45948624201474
110,1,-7.26951406795928
110,1,-8.42437202459362
110,1,-7.32706880793824
110,1,-7.0199214935745
110,1,-7.7128663647166
110,1,-7.01311713997369
110,1,-8.00432646633398
110,1,-6.39548574450108
110,1,-7.24677131696928
110,1,-7.71644612627332
110,1,-7.40612837591759
110,1,-7.17275628056232
110,1,-7.58456945788809
110,1,-7.21321959783718
110,1,-7.63052763245371
110,1,-8.06899861634615
110,1,-7.21487250674742
110,1,-8.3479492855052
110,1,-6.71649562836638
110,1,-7.71070976924713
110,1,-7.56411855876935
110,1,-7.09978487605876
110,1,-7.32544414451793
110,1,-7.49629821359112
110,1,-7.80217881745867
110,1,-6.44175224094446
110,1,-7.58768963187854
110,1,-7.02500115150177
110,1,-6.92318631182311
110,1,-6.50606429166436
110,1,-8.68614919431547
110,1,-6.53519287665307
110,1,-7.32680321588445
110,1,-7.38238221204084
110,1,-8.08568673960748
110,1,-7.88058581741015
110,1,-6.8211274723618
110,1,-6.75833068757319
110,1,-6.77222003119433
110,1,-7.20966811064845
110,1,-6.16219038947798
110,1,-6.04799868975118
110,1,-7.13139033761475
110,1,-7.94629161255747
110,1,-6.1477009710972
110,1,-6.94252961279235
110,1,-7.52043278545331
110,1,-8.17095633884581
110,1,-8.18319316225487
110,1,-6.3301116564547
110,1,-7.33249180777901
110,1,-6.84947407746871
110,1,-7.72311006794193
110,1,-6.64436467352056
110,1,-7.88408599338892
110,1,-6.98553618903471
110,1,-6.93508735060252
110,1,-7.08714605190059
110,1,-7.64097247738011
110,1,-8.15763664471076
110,1,-7.50163620889017
110,1,-6.97587499961005
110,1,-6.39779377319934
110,1,-6.62227394462777
110,1,-7.06584238367398
110,1,-8.0739512406314
110,1,-7.3083866178275
110,1,-7.44363623452557
110,1,-7.73779923844352
110,1,-6.98751237086099
110,1,-7.25344106516567
110,1,-7.36635679377109
110,1,-7.07071233746738
110,1,-6.58264913232598
110,1,-8.06518511564891
110,1,-7.05831195814827
110,1,-7.44276327306475
110,1,-7.28248318598671
110,1,-7.90144833610335
110,1,-8.09100659847528
110,1,-6.9061374952006
110,1,-7.83004157110577
110,1,-6.99945601881896
110,1,-7.4240962567655
110,1,-7.75675602756226
110,1,-6.8635641380553
110,1,-6.52206013715101
110,1,-7.4386948035027
110,1,-7.39610954574163
110,1,-7.63791223258199
110,1,-7.15464307694618
110,1,-7.2023620582977
110,1,-6.6991294079984
110,1,-7.47821723870179
110,1,-7.2099745567531
110,1,-7.16687018486591
110,1,-7.74546192551041
110,1,-7.33454720659309
110,1,-7.11354183228884
110,1,-6.32859870010089
110,1,-7.6994170693903
110,1,-5.64740620385423
110,1,-6.84058667527013
110,1,-7.28198637783132
110,1,-7.41339250597017
110,1,-6.96606746853876
110,1,-7.63242579723741
110,1,-7.07534223788912
110,1,-6.75516464352676
110,1,-7.30475638598102
110,1,-7.94339918758135
110,1,-7.46682126682984
110,1,-7.70763780521238
110,1,-7.03264507251566
110,1,-7.52789189527057
110,1,-6.55400895163781
110,1,-6.76582939483397
110,1,-7.04786551793356
110,1,-7.4925817022208
110,1,-7.90677658377051
110,1,-6.75903821895585
110,1,-7.53840796000033
110,1,-7.03676901764748
110,1,-6.47030148887978
110,1,-6.78664224795893
110,1,-7.21676973330092
110,1,-9.08505379163692
110,1,-7.15573686646845
110,1,-7.4710097167335
110,1,-7.36956927490248
110,1,-7.74448329111999
110,1,-7.31789683523948
110,1,-7.51382651257051
110,1,-7.29010623632944
110,1,-7.16116359617415
110,1,-6.74772015250993
110,1,-7.43801255356674
110,1,-7.25529525453062
110,1,-7.07126098629738
110,1,-7.33043156996479
110,1,-7.60447756914801
110,1,-6.27060373515064
110,1,-7.53241308658083
110,1,-7.01003567606848
110,1,-6.83691177632389
110,1,-7.2159856157263
110,1,-7.39559341890232
110,1,-7.05557339205409
110,1,-8.01654705687244
110,1,-7.9519943125565
110,1,-7.34364384116312
110,1,-8.13151806164191
110,1,-7.31256715024965
110,1,-6.89512280551381
110,1,-6.88653698820024
110,1,-8.20278492026998
110,1,-7.30654795099616
110,1,-7.13221055023108
110,1,-7.47610813428128
110,1,-7.11438120027857
110,1,-6.37210913427156
110,1,-7.84436037548295
110,1,-6.49350733233006
110,1,-7.01201685789209
110,1,-7.00679853516637
110,1,-7.8645712996663
110,1,-7.27698904059183
110,1,-7.01362096835811
110,1,-7.81666507597843
110,1,-6.69650988406731
110,1,-7.3446744773502
110,1,-8.63395327524316
110,1,-7.98660627591635
110,1,-7.40408263276405
110,1,-7.07126662215713
110,1,-7.9833245117009
110,1,-7.35733623363436
110,1,-8.30573113388102
110,1,-7.24901968831565
110,1,-7.46569135991637
110,1,-7.07427753339082
110,1,-7.56714503904889
110,1,-7.49420171965244
110,1,-7.56953084128621
110,1,-7.14461395215155
110,1,-7.42952051803269
110,1,-7.05444008327967
110,1,-5.54449314704581
110,1,-7.00524144777155
110,1,-7.38076498031452
110,1,-7.92824415154695
110,1,-7.99421738867371
110,1,-7.35537989605798
110,1,-7.74113860974189
110,1,-7.34653888602308
110,1,-7.86695043869536
110,1,-7.07697888075045
110,1,-7.59475477967922
110,1,-6.88468947345715
110,1,-7.26486466977424
110,1,-7.7313428629896
110,1,-6.88780533382462
110,1,-7.1440017820184
110,1,-7.00020732081249
110,1,-8.19775431334689
110,1,-8.18845277263502
110,1,-7.806466484349
110,1,-7.72777434463914
110,1,-7.2868674697549
110,1,-7.2590922698887
110,1,-8.3449602412947
110,1,-8.36863749324051
110,1,-7.57742179978783
110,1,-6.84360553478671
110,1,-7.77005204640114
110,1,-6.37351707413967
110,1,-7.15098654451235
110,1,-7.2944012155254
110,1,-7.21838762715032
110,1,-7.65353609254138
110,1,-6.83240255462858
110,1,-7.73608090290416
110,1,-7.64785219269366
110,1,-6.02291659409333
110,1,-6.26441242777607
110,1,-6.58540578445906
110,1,-7.17867549801544
110,1,-7.75729796327932
110,1,-7.65947658256591
110,1,-7.46087250104319
110,1,-7.6188235821395
110,1,-7.83571232534902
110,1,-8.15413312341453
110,1,-6.88798833405367
110,1,-7.06116307082715
110,1,-7.52278282510846
110,1,-7.46590331186019
110,1,-6.63213444790857
110,1,-6.67331809054581
110,1,-7.4638781256047
110,1,-7.40274249704403
110,1,-6.77024776206463
110,1,-6.76304461609811
110,1,-7.79388638336725
110,1,-6.26835958472351
110,1,-8.72006106462136
110,1,-6.20774225733935
110,1,-8.01128174410064
110,1,-7.27137069386473
110,1,-7.21887227297059
110,1,-8.20156948897364
110,1,-7.78936710864025
110,1,-6.74015211149972
110,1,-6.69141804653243
110,1,-7.95367486273998
110,1,-7.26252871664935
110,1,-6.06558315135336
110,1,-7.3721689912701
110,1,-8.35198731024645
110,1,-7.32552481819429
110,1,-7.34748242171713
110,1,-7.25792127878567
110,1,-7.41924890683714
110,1,-7.85158360085495
110,1,-6.98264740685187
110,1,-7.11483731996483
110,1,-7.70819367734579
110,1,-7.30509181465623
110,1,-7.05534699172316
110,1,-7.35154598681769
110,1,-7.84431086523622
110,1,-7.34637563657384
110,1,-6.59470073402454
110,1,-7.49393378567927
110,1,-7.3421787491647
110,1,-7.88585337757125
110,1,-7.23254243696733
110,1,-6.85480001272358
110,1,-7.91113742722912
110,1,-7.02858770894109
110,1,-6.66894513636766
110,1,-6.80171444203528
110,1,-8.37133449088881
110,1,-6.08689781388179
110,1,-8.17974358975998
110,1,-9.5104506981449
110,1,-6.84260861867778
110,1,-7.09668020269055
110,1,-7.42742501073334
110,1,-7.60220224203461
110,1,-6.8135220270998
110,1,-7.58317406754278
110,1,-7.21707521180695
110,1,-7.58483589783271
110,1,-8.21654349940884
110,1,-7.83306621684694
110,1,-8.02556715235067
110,1,-7.88548305320691
110,1,-8.777688796405
110,1,-6.75647351583425
110,1,-6.94200935207437
110,1,-7.39994680342818
110,1,-7.42281912836658
110,1,-8.414048130636
110,1,-6.96702879680247
110,1,-7.05581300152552
110,1,-6.78819393484393
110,1,-7.63623646431998
110,1,-7.60927653299723
110,1,-6.83149404087042
110,1,-8.27492215283364
110,1,-7.43567161451093
110,1,-7.21972907350392
110,1,-7.16041397230815
110,1,-7.95549839383843
110,1,-7.52018256234995
110,1,-7.5213938475645
110,1,-7.96733009131119
110,1,-7.59399941763893
110,1,-7.07981902042594
110,1,-7.19298712507092
110,1,-7.51799679123811
110,1,-7.02029939993458
110,1,-7.1327333809421
110,1,-6.82599434007176
110,1,-7.56055913918092
110,1,-6.95453538253216
110,1,-7.0556303185944
110,1,-7.21865173320551
110,1,-7.67584065445335
110,1,-6.44646797061983
110,1,-7.00325272192573
110,1,-6.56601873584665
110,1,-7.41256847518696
110,1,-8.52397850269517
110,1,-6.13984625438442
110,1,-8.09755356507449
110,1,-7.51111993498949
110,1,-7.50979309694816
110,1,-7.263870345296
110,1,-8.00503493072481
110,1,-7.48834221928258
110,1,-6.9385087775308
110,1,-8.08632826110188
110,1,-7.59928658015986
110,1,-6.94154570230905
110,1,-7.80852503870445
110,1,-7.48244531389923
110,1,-7.98433515251726
110,1,-6.7178873893959
110,1,-7.90413118683519
110,1,-7.59183468710067
110,1,-7.07327332703178
110,1,-7.73829276192412
110,1,-7.80150307474558
110,1,-7.70894461466644
110,1,-7.74549712595653
110,1,-6.92827908875146
110,1,-7.26840102091371
110,1,-5.6319856497254
110,1,-7.0907911631253
110,1,-7.00070240521589
110,1,-8.11644229047388
110,1,-8.48226831244924
110,1,-7.01217759249209
110,1,-7.54816886378159
110,1,-5.12552803118719
110,1,-7.85686701264587
110,1,-6.96388615437332
110,1,-7.0442881670478
110,1,-6.54158703435229
110,1,-7.72192223506647
110,1,-6.23478607966324
110,1,-8.12160709956966
110,1,-7.48420630780763
110,1,-7.56083350143707
110,1,-7.77126127056368
110,1,-6.4890149221946
110,1,-6.63991732051285
110,1,-6.98753357562585
110,1,-7.57665014026162
110,1,-6.60354521256704
110,1,-6.08173155915849
110,1,-7.5069114036543
110,1,-7.44965175199809
110,1,-7.30666620256377
110,1,-7.06840374035468
110,1,-6.7842713861216
110,1,-7.03867308277718
110,1,-7.22842844736899
110,1,-8.06880053575939
110,1,-5.62385303130314
110,1,-8.0768537155023
110,1,-7.86520068260599
110,1,-7.78904213981729
110,1,-6.76256206984396
110,1,-7.22070635009277
110,1,-8.2399736721813
110,1,-7.59909316922267
110,1,-7.37569903366256
110,1,-7.41346651283328
110,1,-7.87591061695816
110,1,-6.96097025636829
110,1,-7.0812126160874
110,1,-7.36691697256516
110,1,-7.98634363651913
110,1,-6.78230236454971
110,1,-6.72688285504593
110,1,-7.52147670144666
110,1,-6.25164054850485
110,1,-6.68751683103017
110,1,-6.9637756285951
110,1,-7.00803826900591
110,1,-6.8586508596068
110,1,-7.12339409177492
110,1,-8.18898512439251
110,1,-7.11351034570306
110,1,-6.74439109925271
110,1,-7.74821794471909
110,1,-7.48863649357066
110,1,-7.94392231453406
110,1,-7.30816746247575
110,1,-7.67920200125708
110,1,-6.96878572664992
110,1,-6.93570251704823
110,1,-7.27972223799297
110,1,-8.14298457309676
110,1,-7.6255221267703
110,1,-6.84552712126347
110,1,-7.66745617937205
110,1,-7.25866825262002
110,1,-6.85615489694104
110,1,-7.2582077796856
110,1,-6.45237494055467
110,1,-7.78569205777317
110,1,-7.73535435773255
110,1,-6.92942958362393
110,1,-6.84655512678291
110,1,-7.35670557389767
110,1,-7.40498088206345
110,1,-6.53247468184745
110,1,-7.81555799611975
110,1,-8.54838020207341
110,1,-7.4592740404167
110,1,-7.02572104669669
110,1,-6.67828734152148
110,1,-7.26351493284164
110,1,-7.37845849837093
110,1,-7.5186037226724
110,1,-7.63602267348112
110,1,-6.85819108203157
110,1,-7.18534285008092
110,1,-7.72143850703929
110,1,-7.00725638747731
110,1,-7.72757815030975
110,1,-6.93847038085607
110,1,-6.50376900875881
110,1,-7.83448554393084
110,1,-7.41642698309944
110,1,-6.46562629711793
110,1,-7.99659583000441
110,1,-7.76000739519712
110,1,-6.81500080077139
110,1,-7.41608231151287
110,1,-7.46705283714233
110,1,-7.1285395445858
110,1,-7.25399317392369
110,1,-6.20811072921211
110,1,-6.17671338929305
110,1,-6.21307119187284
110,1,-6.63387810577274
110,1,-7.06038314296173
110,1,-7.92327580086957
110,1,-7.67638905925428
110,1,-7.04551827213126
110,1,-7.32085434428611
110,1,-8.04058228893113
110,1,-7.64101574902476
110,1,-7.56073090874159
110,1,-6.81352581805063
110,1,-6.90982553636998
110,1,-7.45563174355811
110,1,-7.05752342326227
110,1,-7.00394162749842
110,1,-7.74897298409821
110,1,-7.60051805510239
110,1,-8.37649467676075
110,1,-6.69147415848053
110,1,-8.14286906940256
110,1,-7.61487266964086
110,1,-6.29453036338947
110,1,-7.90087603043626
110,1,-6.42310097115846
110,1,-5.9242007644149
110,1,-7.2417691650312
110,1,-7.49925605880406
110,1,-7.57923859825716
110,1,-7.5417918462236
110,1,-8.18519619846021
110,1,-7.05079603845469
110,1,-7.88151768849467
110,1,-7.56920458097475
110,1,-6.33399046139155
110,1,-7.32287930546001
110,1,-6.58590998948292
110,1,-7.34530462199832
110,1,-7.46238453505285
110,1,-6.92446610481131
110,1,-7.60474980888401
110,1,-7.78499876874865
110,1,-6.99800391253281
110,1,-8.21281353693135
110,1,-7.34772480718656
110,1,-7.10902438108665
110,1,-7.19358609714454
110,1,-7.45572280682187
110,1,-7.74372280218949
110,1,-6.73515766129393
110,1,-7.77385643814715
110,1,-6.84091744340135
110,1,-7.26724699521379
110,1,-7.22680184964117
110,1,-7.74318667630582
110,1,-7.45594956056208
110,1,-7.61218344404905
110,1,-7.6826203328229
110,1,-7.49987385113843
110,1,-7.21972440339255
110,1,-8.02909893438932
110,1,-7.98038900369917
110,1,-7.25873658831676
110,1,-6.44891880860866
110,1,-7.2038368745334
110,1,-6.78912737169235
110,1,-7.69399331460269
110,1,-8.07889075569567
110,1,-7.24385369301019
110,1,-8.18858975409808
110,1,-6.83248441547666
110,1,-7.51574233579909
110,1,-6.41093335386932
110,1,-6.3590458480897
110,1,-7.44425578346934
110,1,-7.5755209376459
110,1,-5.94990877852721
110,1,-6.85910282459798
110,1,-5.77682531773456
110,1,-7.36520786540153
110,1,-7.84697152720682
110,1,-7.00937601016882
110,1,-7.95983485918995
110,1,-7.10033776638973
110,1,-8.22050163143895
110,1,-7.72625123302936
110,1,-7.6103173251594
110,1,-5.98805824505328
110,1,-7.33591433197757
110,1,-8.1628874374055
110,1,-7.36260117607769
110,1,-7.18752228915092
110,1,-7.81185830441
110,1,-6.5888735159983
110,1,-6.74876934608222
110,1,-8.43243690616111
110,1,-6.96045333483481
110,1,-7.25101578826559
110,1,-6.95383641235427
110,1,-7.40371754702628
110,1,-7.44667502594456
110,1,-7.67135638155818
110,1,-7.35874068448277
110,1,-7.15076039506198
110,1,-7.96595373138378
110,1,-6.73796346782871
110,1,-7.25649940060907
110,1,-7.60343700658808
110,1,-7.15057463740229
110,1,-6.28527920270339
110,1,-7.42751044725473
110,1,-6.78091904669404
110,1,-8.20981136399649
110,1,-7.12091107578636
110,1,-7.30269924963905
110,1,-6.99744604985584
110,1,-7.5500133352852
110,1,-6.58809792444691
110,1,-7.65865293176493
110,1,-7.06905316763495
110,1,-6.95529547082813
110,1,-8.08858815013857
110,1,-6.90555006335223
110,1,-7.57087032135802
110,1,-7.64955498786612
110,1,-7.77588643513452
110,1,-6.55038428578416
110,1,-8.18032038724951
110,1,-7.54269428212571
110,1,-7.79144652353232
110,1,-7.18392740057725
110,1,-6.89516541612916
110,1,-7.58637241105942
110,1,-7.3042773613429
110,1,-6.5462109267329
110,1,-6.71590166196184
110,1,-7.8161757980898
110,1,-7.06414251012649
110,1,-6.98370769330732
110,1,-7.58101418364577
110,1,-6.35685521976596
110,1,-7.48083406803004
110,1,-6.35541241293271
110,1,-8.53835708665463
110,1,-8.123521247059
110,1,-6.83027618006047
110,1,-7.68588517065572
110,1,-7.05959025112853
110,1,-7.73803548589856
110,1,-7.66896547091941
110,1,-6.77654878451735
110,1,-6.52508366252533
110,1,-6.63328329063895
110,1,-7.83782965115131
110,1,-6.92624809526626
110,1,-7.47093898167782
110,1,-7.29911710154759
110,1,-7.24365896559345
110,1,-7.16530719227153
110,1,-6.86211179827627
110,1,-7.39329578480154
110,1,-6.54794547919548
110,1,-7.02942917926286
110,1,-6.67582877803895
110,1,-6.92288543819827
110,1,-7.22092837088458
110,1,-7.17231678082024
110,1,-6.46964643739576
110,1,-7.09065113209049
110,1,-7.9030042960695
110,1,-7.24349076111538
110,1,-6.89399902771148
110,1,-7.29821807223742
110,1,-7.74519155820324
110,1,-6.8686809102518
110,1,-7.51796856889254
110,1,-7.42354744101793
110,1,-7.37184344528975
110,1,-7.83339386827616
110,1,-8.24594519479006
110,1,-7.56738384538807
110,1,-6.95405002049504
110,1,-7.04147708624934
110,1,-7.64334433599906
110,1,-7.6830350635196
110,1,-7.72015524141822
110,1,-7.15471393047987
110,1,-7.02491261102688
110,1,-7.14234151401269
110,1,-6.94512986014317
110,1,-6.96232863188957
110,1,-6.94334700626185
110,1,-7.39168088619571
110,1,-6.67613092130993
110,1,-7.28462309767174
110,1,-7.01049508822704
110,1,-7.74819257571031
110,1,-7.86033270680752
110,1,-6.7810065390625
110,1,-7.1777757771848
110,1,-6.43383691424039
110,1,-8.06382638779485
110,1,-7.82515089274182
110,1,-7.77673142388945
110,1,-6.23560732131968
110,1,-8.28539341245302
110,1,-6.54931316227181
110,1,-6.89920731038506
110,1,-7.57806451171409
110,1,-7.57895100674499
110,1,-7.87566857871371
110,1,-7.70290574801431
110,1,-7.76049976590361
110,1,-7.63416756383718
110,1,-6.78299835514925
110,1,-7.37375231325449
110,1,-7.0525767653212
110,1,-7.36445173319004
110,1,-7.69662443165589
110,1,-6.90907540647424
110,1,-6.63677770255989
110,1,-7.5427883735487
110,1,-7.45793454434072
110,1,-7.40833526079631
110,1,-7.28411774201177
110,1,-7.42460730051565
110,1,-7.35392661553979
110,1,-6.98896681911411
110,1,-7.43307091120904
110,1,-6.85733154249213
110,1,-7.45954320005558
110,1,-8.19893695568072
110,1,-7.0126340786121
110,1,-6.23591822208617
110,1,-7.03626198674723
110,1,-8.20495484154992
110,1,-6.38632460754158
110,1,-8.41381748268389
110,1,-7.27557301351077
110,1,-7.47164572637281
110,1,-7.63697473530983
110,1,-8.171611586662
110,1,-8.01024065279718
110,1,-8.17807083345035
110,1,-7.13208797908902
110,1,-7.37886307813585
110,1,-8.80596735280112
110,1,-7.56901987862819
110,1,-6.92175280869329
110,1,-5.34273153175671
110,1,-6.43412016535547
110,1,-8.25457890352075
110,1,-7.24193129214394
110,1,-7.13002943452046
110,1,-6.4999157081785
110,1,-6.39660320836702
110,1,-7.83092174144512
110,1,-7.63217489557909
110,1,-7.5724060490596
110,1,-7.63279792332823
110,1,-7.15867712578608
110,1,-7.00612096034966
110,1,-6.63647394461834
110,1,-6.68726871328789
110,1,-7.45205536461728
110,1,-8.53552932953006
110,1,-7.24684090598747
110,1,-7.15066682237186
110,1,-7.1205397402433
110,1,-7.10151874414446
110,1,-7.41274555814147
110,1,-7.32900689952624
110,1,-7.80730717185027
110,1,-7.60218535255605
110,1,-7.52845498802673
110,1,-8.07657293744603
110,1,-7.21676528083786
110,1,-6.41832931620839
110,1,-7.03671133152537
110,1,-7.43814749069782
110,1,-7.88501204059718
110,1,-5.92593758508121
110,1,-7.21203850460242
110,1,-6.93516007970783
110,1,-8.11677826332838
110,1,-7.45597642075588
110,1,-7.1630179565139
110,1,-7.50076824128989
110,1,-7.45342573845841
110,1,-7.58179691723886
110,1,-6.91245538852201
110,1,-8.1995568890266
110,1,-8.16411085972244
110,1,-7.25270563869925
110,1,-6.49422001850837
110,1,-8.12681049863321
110,1,-7.45503895786817
110,1,-6.78943255687673
110,1,-7.33488621192927
110,1,-7.41714399269315
110,1,-7.29153174167673
110,1,-7.24837448393439
110,1,-7.53303489538275
110,1,-7.80278304394743
110,1,-7.19100852858242
110,1,-6.35290203640124
110,1,-7.35376557589236
110,1,-7.8929747648894
110,1,-6.03860773423526
110,1,-7.78876144612689
110,1,-6.76348227309597
110,1,-6.79691561475487
110,1,-6.79863813396088
110,1,-7.53260978095642
110,1,-7.54589040474326
110,1,-7.36738151995398
110,1,-6.83642569612137
110,1,-6.85573780725645
110,1,-6.5467013729329
110,1,-7.10511546957066
110,1,-7.51971592954876
110,1,-7.19231261809768
110,1,-6.7003950239747
110,1,-7.3992374427659
110,1,-7.6803480552395
110,1,-8.24184451454467
110,1,-6.74662125853632
110,1,-7.39047141941531
110,1,-7.90764120541268
110,1,-6.68500680623979
110,1,-7.94805856990076
110,1,-7.98463296547936
